QUANTITY,SALES,DATE,PRODUCT,CATEGORY,PRICE,QUALITY,SALES_PERSON,SHOP,CITY,REGION
16,90.40,6/16/2016,Minnow Glitter,River,5.65,TOP,Jasmin Muller,Ministry of Lures,New York,North
16,111.84,6/16/2016,Pike Magic,Lake,6.99,TOP,Paul Bricks,Fishing King,Miami,South
17,200.43,6/16/2016,Blinky Dorado,Ocean,11.79,TOP,Jasmin Muller,Ministry of Lures,New York,North
17,118.83,6/16/2016,Pike Magic,Lake,6.99,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
1,5.65,6/17/2016,Minnow Glitter,River,5.65,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
2,12.30,6/17/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
2,11.30,6/17/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
2,11.30,6/17/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
3,26.67,6/17/2016,Zander Domination,Lake,8.89,TOP,Henrik Griffin,Anglers United,Los Angeles,West
4,29.80,6/17/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
4,21.00,6/17/2016,Bass Illumination,River,5.25,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
4,22.60,6/17/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
4,21.00,6/17/2016,Bass Illumination,River,5.25,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
4,22.60,6/17/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
5,26.25,6/17/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
5,26.25,6/17/2016,Bass Illumination,River,5.25,NORMAL,Sean Simons,Fast Lures,New York,North
6,44.70,6/17/2016,Charles Lake Secret,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
7,73.43,6/17/2016,Redtail Trout,Ocean,10.49,NORMAL,Sean Simons,Fast Lures,New York,North
7,32.55,6/17/2016,Fast Glider,River,4.65,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
7,36.75,6/17/2016,Bass Illumination,River,5.25,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
8,71.12,6/17/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
8,55.92,6/17/2016,Pike Magic,Lake,6.99,TOP,Jasmin Muller,Ministry of Lures,New York,North
8,94.32,6/17/2016,Blinky Dorado,Ocean,11.79,TOP,Nora Pollack,Happy Fisherman,Chicago,North
8,37.20,6/17/2016,Fast Glider,River,4.65,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
9,106.11,6/17/2016,Blinky Dorado,Ocean,11.79,TOP,Tyler Lance,Fast Lures,New York,North
9,80.01,6/17/2016,Zander Domination,Lake,8.89,TOP,Tiffany Smith,Fast Lures,New York,North
9,55.35,6/17/2016,Steelhead Iron,River,6.15,TOP,William Lock,Willy's Lure Barn,Austin,South
10,56.50,6/17/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
10,46.50,6/17/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
10,74.50,6/17/2016,Charles Lake Secret,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
11,62.15,6/17/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
11,57.75,6/17/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
11,81.95,6/17/2016,Charles Lake Secret,Lake,7.45,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
11,115.39,6/17/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
11,97.79,6/17/2016,Zander Domination,Lake,8.89,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
12,89.40,6/17/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
12,67.80,6/17/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
13,115.57,6/17/2016,Zander Domination,Lake,8.89,TOP,Patrick Simpson,Lucky Lures,Seattle,West
13,79.95,6/17/2016,Steelhead Iron,River,6.15,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
13,96.85,6/17/2016,Trout Performance,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
14,73.50,6/17/2016,Bass Illumination,River,5.25,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
14,65.10,6/17/2016,Fast Glider,River,4.65,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
14,124.46,6/17/2016,Zander Domination,Lake,8.89,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
15,104.85,6/17/2016,Pike Magic,Lake,6.99,TOP,Tiffany Smith,Fast Lures,New York,North
15,111.75,6/17/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
15,133.35,6/17/2016,Zander Domination,Lake,8.89,TOP,Nicolas Butters,Ministry of Lures,New York,North
15,104.85,6/17/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
15,111.75,6/17/2016,Trout Performance,Lake,7.45,NORMAL,Tyler Lance,Fast Lures,New York,North
15,92.25,6/17/2016,Steelhead Iron,River,6.15,TOP,Sean Simons,Fast Lures,New York,North
16,98.40,6/17/2016,Steelhead Iron,River,6.15,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
16,74.40,6/17/2016,Fast Glider,River,4.65,NORMAL,Tyler Lance,Fast Lures,New York,North
17,96.05,6/17/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
17,126.65,6/17/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
1,5.65,6/18/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
1,5.65,6/18/2016,Minnow Glitter,River,5.65,TOP,Paul Thompson,Atlantic Lures,Miami,South
2,10.50,6/18/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
2,17.78,6/18/2016,Zander Domination,Lake,8.89,TOP,Nicolas Butters,Ministry of Lures,New York,North
2,10.50,6/18/2016,Bass Illumination,River,5.25,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
2,20.98,6/18/2016,Redtail Trout,Ocean,10.49,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
2,23.58,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
2,10.50,6/18/2016,Bass Illumination,River,5.25,NORMAL,Sean Simons,Fast Lures,New York,North
2,14.90,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
3,22.35,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
3,22.35,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
3,18.45,6/18/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
3,20.97,6/18/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
3,20.97,6/18/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
5,52.45,6/18/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Bricks,Fishing King,Miami,South
5,37.25,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
5,30.75,6/18/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
5,37.25,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
6,59.94,6/18/2016,Deep Diver,Ocean,9.99,TOP,Jasmin Muller,Ministry of Lures,New York,North
6,67.74,6/18/2016,Marlin Goldbar,Ocean,11.29,TOP,Nora Pollack,Happy Fisherman,Chicago,North
6,33.90,6/18/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
7,52.15,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
8,59.60,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tyler Lance,Fast Lures,New York,North
8,45.20,6/18/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
9,62.91,6/18/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
9,106.11,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,Tiffany Smith,Fast Lures,New York,North
9,94.41,6/18/2016,Redtail Trout,Ocean,10.49,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
9,55.35,6/18/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
9,41.85,6/18/2016,Fast Glider,River,4.65,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
10,117.90,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,Paul Thompson,Atlantic Lures,Miami,South
10,99.90,6/18/2016,Deep Diver,Ocean,9.99,TOP,Henrik Griffin,Anglers United,Los Angeles,West
10,112.90,6/18/2016,Marlin Goldbar,Ocean,11.29,TOP,Tyler Lance,Fast Lures,New York,North
10,112.90,6/18/2016,Marlin Goldbar,Ocean,11.29,TOP,Richard Smith,Lucky Lures,Seattle,West
10,52.50,6/18/2016,Bass Illumination,River,5.25,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
10,104.90,6/18/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Bricks,Fishing King,Miami,South
10,52.50,6/18/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
11,81.95,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
11,62.15,6/18/2016,Minnow Glitter,River,5.65,TOP,Henrik Griffin,Anglers United,Los Angeles,West
12,55.80,6/18/2016,Fast Glider,River,4.65,NORMAL,Sean Simons,Fast Lures,New York,North
12,141.48,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,Paul Thompson,Atlantic Lures,Miami,South
12,141.48,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
13,96.85,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
13,96.85,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
13,96.85,6/18/2016,Trout Performance,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
14,97.86,6/18/2016,Pike Magic,Lake,6.99,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
14,104.30,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
14,65.10,6/18/2016,Fast Glider,River,4.65,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
14,97.86,6/18/2016,Pike Magic,Lake,6.99,TOP,Tyler Lance,Fast Lures,New York,North
14,65.10,6/18/2016,Fast Glider,River,4.65,NORMAL,Tiffany Smith,Fast Lures,New York,North
14,65.10,6/18/2016,Fast Glider,River,4.65,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
14,79.10,6/18/2016,Minnow Glitter,River,5.65,TOP,John Pittsburger,Happy Fisherman,Chicago,North
14,79.10,6/18/2016,Minnow Glitter,River,5.65,TOP,Nicolas Butters,Ministry of Lures,New York,North
15,92.25,6/18/2016,Steelhead Iron,River,6.15,TOP,Tiffany Smith,Fast Lures,New York,North
15,111.75,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
15,111.75,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
16,98.40,6/18/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
16,90.40,6/18/2016,Minnow Glitter,River,5.65,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
16,188.64,6/18/2016,Blinky Dorado,Ocean,11.79,TOP,John Pittsburger,Happy Fisherman,Chicago,North
16,74.40,6/18/2016,Fast Glider,River,4.65,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
16,90.40,6/18/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
16,119.20,6/18/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,104.55,6/18/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
17,89.25,6/18/2016,Bass Illumination,River,5.25,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,79.05,6/18/2016,Fast Glider,River,4.65,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
17,104.55,6/18/2016,Steelhead Iron,River,6.15,TOP,Brian Thompson,Anglers United,Los Angeles,West
17,104.55,6/18/2016,Steelhead Iron,River,6.15,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
1,6.15,6/19/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
1,5.65,6/19/2016,Minnow Glitter,River,5.65,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
1,7.45,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
1,7.45,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
1,6.15,6/19/2016,Steelhead Iron,River,6.15,TOP,Brian Thompson,Anglers United,Los Angeles,West
2,23.58,6/19/2016,Blinky Dorado,Ocean,11.79,TOP,Patrick Simpson,Lucky Lures,Seattle,West
2,10.50,6/19/2016,Bass Illumination,River,5.25,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
3,15.75,6/19/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
3,13.95,6/19/2016,Fast Glider,River,4.65,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
4,21.00,6/19/2016,Bass Illumination,River,5.25,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
4,35.56,6/19/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
4,24.60,6/19/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
5,34.95,6/19/2016,Pike Magic,Lake,6.99,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
5,44.45,6/19/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
6,36.90,6/19/2016,Steelhead Iron,River,6.15,TOP,Paul Thompson,Atlantic Lures,Miami,South
6,36.90,6/19/2016,Steelhead Iron,River,6.15,TOP,Brian Thompson,Anglers United,Los Angeles,West
7,48.93,6/19/2016,Pike Magic,Lake,6.99,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
8,71.12,6/19/2016,Zander Domination,Lake,8.89,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
8,71.12,6/19/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
8,94.32,6/19/2016,Blinky Dorado,Ocean,11.79,TOP,Nora Pollack,Happy Fisherman,Chicago,North
8,59.60,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
9,50.85,6/19/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
10,88.90,6/19/2016,Zander Domination,Lake,8.89,TOP,Nicolas Butters,Ministry of Lures,New York,North
10,99.90,6/19/2016,Deep Diver,Ocean,9.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
11,51.15,6/19/2016,Fast Glider,River,4.65,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
11,124.19,6/19/2016,Marlin Goldbar,Ocean,11.29,TOP,Nora Pollack,Happy Fisherman,Chicago,North
11,81.95,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
12,89.40,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
13,68.25,6/19/2016,Bass Illumination,River,5.25,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
13,73.45,6/19/2016,Minnow Glitter,River,5.65,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
13,115.57,6/19/2016,Zander Domination,Lake,8.89,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
13,96.85,6/19/2016,Trout Performance,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
13,90.87,6/19/2016,Pike Magic,Lake,6.99,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
13,60.45,6/19/2016,Fast Glider,River,4.65,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
14,73.50,6/19/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
14,165.06,6/19/2016,Blinky Dorado,Ocean,11.79,TOP,Richard Smith,Lucky Lures,Seattle,West
14,73.50,6/19/2016,Bass Illumination,River,5.25,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
14,104.30,6/19/2016,Trout Performance,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
14,73.50,6/19/2016,Bass Illumination,River,5.25,NORMAL,Richard Smith,Lucky Lures,Seattle,West
14,124.46,6/19/2016,Zander Domination,Lake,8.89,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
15,104.85,6/19/2016,Pike Magic,Lake,6.99,TOP,Brian Thompson,Anglers United,Los Angeles,West
15,111.75,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
15,78.75,6/19/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
15,69.75,6/19/2016,Fast Glider,River,4.65,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
15,92.25,6/19/2016,Steelhead Iron,River,6.15,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
16,119.20,6/19/2016,Charles Lake Secret,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
16,111.84,6/19/2016,Pike Magic,Lake,6.99,TOP,Tiffany Smith,Fast Lures,New York,North
17,79.05,6/19/2016,Fast Glider,River,4.65,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
17,200.43,6/19/2016,Blinky Dorado,Ocean,11.79,TOP,John Pittsburger,Happy Fisherman,Chicago,North
1,10.49,6/20/2016,Redtail Trout,Ocean,10.49,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
2,11.30,6/20/2016,Minnow Glitter,River,5.65,TOP,Henrik Griffin,Anglers United,Los Angeles,West
2,11.30,6/20/2016,Minnow Glitter,River,5.65,TOP,Jasmin Muller,Ministry of Lures,New York,North
2,11.30,6/20/2016,Minnow Glitter,River,5.65,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
3,31.47,6/20/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
3,13.95,6/20/2016,Fast Glider,River,4.65,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
4,27.96,6/20/2016,Pike Magic,Lake,6.99,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
4,21.00,6/20/2016,Bass Illumination,River,5.25,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
4,24.60,6/20/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
5,44.45,6/20/2016,Zander Domination,Lake,8.89,TOP,Sean Simons,Fast Lures,New York,North
5,34.95,6/20/2016,Pike Magic,Lake,6.99,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
5,37.25,6/20/2016,Trout Performance,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
5,26.25,6/20/2016,Bass Illumination,River,5.25,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
5,30.75,6/20/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
6,53.34,6/20/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
6,33.90,6/20/2016,Minnow Glitter,River,5.65,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
6,36.90,6/20/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
7,52.15,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
7,62.23,6/20/2016,Zander Domination,Lake,8.89,TOP,Henry Jacobs,Anglers United,Los Angeles,West
7,32.55,6/20/2016,Fast Glider,River,4.65,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
8,59.60,6/20/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
8,59.60,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
8,59.60,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
9,62.91,6/20/2016,Pike Magic,Lake,6.99,TOP,William Lock,Willy's Lure Barn,Austin,South
9,55.35,6/20/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
9,55.35,6/20/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
10,52.50,6/20/2016,Bass Illumination,River,5.25,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
10,46.50,6/20/2016,Fast Glider,River,4.65,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
10,46.50,6/20/2016,Fast Glider,River,4.65,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
10,56.50,6/20/2016,Minnow Glitter,River,5.65,TOP,Brian Thompson,Anglers United,Los Angeles,West
11,67.65,6/20/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
11,115.39,6/20/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
12,63.00,6/20/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
12,89.40,6/20/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
13,146.77,6/20/2016,Marlin Goldbar,Ocean,11.29,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
13,115.57,6/20/2016,Zander Domination,Lake,8.89,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
13,68.25,6/20/2016,Bass Illumination,River,5.25,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
13,79.95,6/20/2016,Steelhead Iron,River,6.15,TOP,Patrick Simpson,Lucky Lures,Seattle,West
15,104.85,6/20/2016,Pike Magic,Lake,6.99,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
15,84.75,6/20/2016,Minnow Glitter,River,5.65,TOP,Patrick Simpson,Lucky Lures,Seattle,West
15,92.25,6/20/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
16,188.64,6/20/2016,Blinky Dorado,Ocean,11.79,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
16,98.40,6/20/2016,Steelhead Iron,River,6.15,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
16,188.64,6/20/2016,Blinky Dorado,Ocean,11.79,TOP,Tiffany Smith,Fast Lures,New York,North
16,119.20,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tyler Lance,Fast Lures,New York,North
16,111.84,6/20/2016,Pike Magic,Lake,6.99,TOP,Paul Thompson,Atlantic Lures,Miami,South
16,119.20,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
16,84.00,6/20/2016,Bass Illumination,River,5.25,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
16,142.24,6/20/2016,Zander Domination,Lake,8.89,TOP,Tyler Lance,Fast Lures,New York,North
17,200.43,6/20/2016,Blinky Dorado,Ocean,11.79,TOP,Nicolas Butters,Ministry of Lures,New York,North
17,200.43,6/20/2016,Blinky Dorado,Ocean,11.79,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
17,169.83,6/20/2016,Deep Diver,Ocean,9.99,TOP,Nicolas Butters,Ministry of Lures,New York,North
17,118.83,6/20/2016,Pike Magic,Lake,6.99,TOP,Sean Simons,Fast Lures,New York,North
17,89.25,6/20/2016,Bass Illumination,River,5.25,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
17,126.65,6/20/2016,Charles Lake Secret,Lake,7.45,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
1,8.89,6/21/2016,Zander Domination,Lake,8.89,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
2,20.98,6/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
2,14.90,6/21/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
2,14.90,6/21/2016,Trout Performance,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
2,13.98,6/21/2016,Pike Magic,Lake,6.99,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
3,16.95,6/21/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
3,13.95,6/21/2016,Fast Glider,River,4.65,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
4,35.56,6/21/2016,Zander Domination,Lake,8.89,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
5,30.75,6/21/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
5,30.75,6/21/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
